data,horario,tbs,umidade,globo,itgu,itu,orvalho
2021-02-28,21:40:00,24.390000000000001,88.890000000000001,23.5,73.077698284394174,74.799999999999997,22.438050789983809
2021-02-28,21:50:00,24.280000000000001,89.150000000000006,23.5,73.055962849235954,74.650000000000006,22.377674581210986
2021-02-28,22:00:00,24.18,89.650000000000006,23,72.553572444550099,74.530000000000001,22.371034568194741
2021-02-28,22:10:00,24.170000000000002,89.760000000000005,23,72.5572805807723,74.519999999999996,22.381334946589725
2021-02-28,22:20:00,24.010000000000002,90.200000000000003,23,72.529374984843002,74.290000000000006,22.303819402341677
2021-02-28,22:30:00,23.969999999999999,90.629999999999995,23,72.543299483299961,74.260000000000005,22.342498564722106
2021-02-28,22:40:00,23.940000000000001,90.859999999999999,23,72.547631612658535,74.219999999999999,22.354532257384818
2021-02-28,22:50:00,23.760000000000002,91.319999999999993,23,72.513460855576469,73.969999999999999,22.259613487712418
2021-02-28,23:00:00,23.620000000000001,91.890000000000001,22.5,72.000408363946207,73.790000000000006,22.223356566517221
2021-02-28,23:10:00,23.469999999999999,92.670000000000002,22.5,71.99692759423354,73.599999999999994,22.213687761759836
2021-02-28,23:20:00,23.350000000000001,92.989999999999995,22.5,71.974503492162526,73.400000000000006,22.151398589340364
2021-02-28,23:30:00,23.280000000000001,93.530000000000001,22,71.483746766140854,73.340000000000003,22.177074350391262
2021-02-28,23:40:00,23.16,93.849999999999994,22,71.461080810115689,73.159999999999997,22.114113361432477
2021-02-28,23:50:00,23.010000000000002,94.170000000000002,22,71.427598467523083,72.930000000000007,22.021106854230791
2021-03-01,00:00:01,22.960000000000001,94.400000000000006,21.5,70.924132463617383,72.840000000000003,22.01147906560384
2021-03-01,00:10:00,22.859999999999999,94.810000000000002,21.5,70.913963811451595,72.719999999999999,21.983232809587747
2021-03-01,00:20:00,22.800000000000001,95.230000000000004,21.5,70.918592870174535,72.640000000000001,21.996091306040366
2021-03-01,00:30:00,22.73,95.260000000000005,21.5,70.895403542001063,72.530000000000001,21.931676505558499
2021-03-01,00:40:00,22.699999999999999,95.629999999999995,21.5,70.907542738345199,72.510000000000005,21.965396495403311
2021-03-01,00:50:00,22.629999999999999,95.200000000000003,21,70.355904704755943,72.340000000000003,21.821957513210958
2021-03-01,01:00:00,22.710000000000001,95.930000000000007,21,70.429614210888161,72.549999999999997,22.026706141355994
2021-03-01,01:10:00,22.899999999999999,95.719999999999999,21.5,70.984705727039554,72.849999999999994,22.179738130665434
2021-03-01,01:20:00,23.02,95.180000000000007,21.5,70.994208986582024,73.030000000000001,22.206136073838955
2021-03-01,01:30:00,23.09,94.780000000000001,21.5,70.99434715234338,73.109999999999999,22.206519867620507
