data,horario,tbs,umidade,globo metalico,globo plastico,itgu,itu,orvalho
2021-02-24,04:20:00,24.1,87.38,22.87,23.0,72.24365889009206,72.37365889009206,74.17,21.87127469470017
2021-02-24,04:30:00,24.12,87.2,22.87,23.0,72.23857700333487,72.36857700333486,74.19,21.857158342596854
2021-02-24,04:40:00,24.2,86.9,22.87,23.0,72.24655967392843,72.37655967392843,74.3,21.87933242757895
2021-02-24,04:50:00,24.12,86.77,22.87,23.0,72.20943345375319,72.3394334537532,74.14,21.776204038203318
2021-02-24,05:00:00,24.05,86.99,22.81,23.0,72.13959228954255,72.32959228954256,74.06,21.748867470951545
2021-02-24,05:10:00,24.23,86.39,22.81,23.0,72.16246012553194,72.35246012553193,74.29,21.812389237588715
2021-02-24,05:20:00,24.27,86.48,22.81,23.0,72.18274140440539,72.37274140440539,74.37,21.868726123348328
2021-02-24,05:30:00,23.92,88.33,22.87,23.0,72.24366874031197,72.37366874031197,73.97,21.871302056422138
2021-02-24,05:40:00,24.1,88.38,22.87,23.0,72.31081984718615,72.44081984718615,74.26,22.05783290885041
2021-02-24,05:50:00,24.46,88.22,23.31,23.5,72.86771513918598,73.05771513918597,74.86,22.38254205329436
2021-02-24,06:00:00,24.95,86.19,24.0,24.0,73.5932509799584,73.5932509799584,75.48,22.481252722106664
2021-02-24,06:10:00,25.3,83.81,24.69,24.5,74.24088461142519,74.05088461142518,75.8,22.36356836506996
2021-02-24,06:20:00,25.71,82.82,25.31,25.0,74.93476486884205,74.62476486884205,76.35,22.568791302339037
2021-02-24,06:30:00,25.83,84.44,25.94,26.0,75.72205462002427,75.78205462002427,76.75,23.00570727784518
2021-02-24,06:40:00,26.37,80.14,26.62,26.5,76.28125755692412,76.16125755692411,77.12,22.670159880344784
2021-02-24,06:50:00,26.89,78.66,27.31,27.0,77.04245063966682,76.73245063966682,77.77,22.867918443518956
2021-02-24,07:00:00,27.4,75.66,28.0,28.0,77.67924442691049,77.67924442691049,78.2,22.72012340808471
2021-02-24,07:10:00,28.0,74.89,28.62,28.5,78.44688099110601,78.32688099110602,79.03,23.1302249752945
2021-02-24,07:20:00,27.78,73.83,29.37,29.0,79.03583379496695,78.66583379496694,78.54,22.682871652685954
2021-02-24,07:30:00,28.52,70.01,29.94,30.0,79.54637807267738,79.60637807267739,79.15,22.517716868548277
2021-02-24,07:40:00,28.69,69.68,29.75,30.0,79.38687343000251,79.63687343000251,79.36,22.60242619445143
2021-02-24,07:50:00,29.44,66.46,30.37,30.5,79.98361708499195,80.11361708499194,80.01,22.537825236088718
2021-02-24,08:00:00,29.82,63.13,31.31,31.0,80.74900919380332,80.43900919380332,80.07,22.052803316120325
2021-02-24,08:10:00,29.79,62.98,32.06,31.5,81.47477075925431,80.91477075925431,80.0,21.985474331261948
2021-02-24,08:20:00,30.21,62.18,32.25,32.0,81.73180935760783,81.48180935760783,80.48,22.17169266002174
2021-02-24,08:30:00,30.72,59.62,32.44,32.0,81.84598065883773,81.40598065883773,80.8,21.96105738566037
2021-02-24,08:40:00,31.4,55.7,33.13,32.5,82.36371693348093,81.73371693348092,81.08,21.482547037447002
2021-02-24,08:50:00,31.55,53.72,33.19,33.0,82.2612880827644,82.0712880827644,80.95,21.031355785456658
2021-02-24,09:00:00,31.18,55.69,33.25,33.0,82.40908127145062,82.15908127145062,80.78,21.275225754029513
2021-02-24,09:10:00,32.26,52.37,33.56,33.5,82.71799058140924,82.65799058140924,81.67,21.272196059470097
2021-02-24,09:20:00,31.28,53.78,33.81,33.5,82.79791898187564,82.48791898187564,80.6,20.799774949654545
2021-02-24,09:30:00,31.67,49.24,33.81,33.5,82.41320937241022,82.10320937241022,80.35,19.73113714558393
2021-02-24,09:40:00,32.3,49.15,33.75,33.5,82.55004195240377,82.30004195240377,81.15,20.277894312232725
2021-02-24,09:50:00,33.04,46.64,35.0,34.5,83.73762492989263,83.23762492989263,81.65,20.104513694146178
2021-02-24,10:00:00,32.1,47.22,34.06,34.0,82.56165474127559,82.50165474127559,80.55,19.44904094798776
2021-02-24,10:10:00,33.26,46.89,33.63,33.5,82.4707422488504,82.34074224885039,81.97,20.390950691251085
2021-02-24,10:20:00,32.94,47.01,34.88,34.5,83.6308937959968,83.2508937959968,81.6,20.14137165554666
2021-02-24,10:30:00,33.31,43.95,35.13,35.0,83.61082998235158,83.48082998235157,81.49,19.39119439542103
2021-02-24,10:40:00,33.77,43.48,35.63,35.5,84.19777067145375,84.06777067145376,81.97,19.632696309593747
2021-02-24,10:50:00,33.57,43.69,35.38,35.5,83.91084367094652,84.03084367094652,81.76,19.53012130818478
2021-02-24,11:00:00,33.23,43.29,34.69,35.0,83.05740923567105,83.36740923567105,81.27,19.0761367657529
2021-02-24,11:10:00,34.39,41.15,35.38,35.0,83.82908222666666,83.44908222666666,82.28,19.303006185185158
2021-02-24,11:20:00,33.66,41.78,35.94,36.0,84.24158097555042,84.30158097555042,81.52,18.89328048764008
2021-02-24,11:30:00,34.23,41.45,35.63,35.5,84.06956316801165,83.93956316801166,82.15,19.276564355587915
2021-02-24,11:40:00,34.06,41.3,36.56,36.5,84.92384817814585,84.86384817814584,81.91,19.066244939294016
2021-02-24,11:50:00,34.3,39.84,36.5,36.5,84.73346475250145,84.73346475250145,81.91,18.70406875694846
2021-02-24,12:00:00,34.9,41.56,35.94,36.0,84.61081931748618,84.67081931748618,82.98,19.91894254857271
2021-02-24,12:10:00,34.27,39.36,36.5,36.5,84.65411987902965,84.65411987902965,81.79,18.48366633063789
2021-02-24,12:20:00,34.75,38.71,35.75,36.0,83.96185933564556,84.21185933564556,82.22,18.64405371012654
2021-02-24,12:30:00,34.61,38.85,36.13,36.0,84.31789415436681,84.1878941543668,82.09,18.57748376213002
2021-02-24,12:40:00,35.63,38.07,36.81,37.0,85.20651741720837,85.39651741720837,83.14,19.15699282557881
2021-02-24,12:50:00,35.25,37.36,36.63,36.5,84.79703685483754,84.66703685483753,82.55,18.519546818993163
2021-02-24,13:00:00,35.81,36.06,37.38,37.5,85.52114537244728,85.64114537244728,82.93,18.44762603457578
2021-02-24,13:10:00,35.51,36.31,36.81,37.0,84.89580788869523,85.08580788869523,82.63,18.293910801931208
2021-02-24,13:20:00,34.7,37.85,36.19,36.5,84.25680794567668,84.56680794567669,82.0,18.24113318243524
2021-02-24,13:30:00,34.92,36.62,36.0,36.5,83.94745367331967,84.44745367331967,82.01,17.909593536999093
2021-02-24,13:40:00,35.92,35.89,36.63,36.5,84.77879964714528,84.64879964714528,83.02,18.468887908736885
2021-02-24,13:50:00,36.74,34.76,36.44,36.5,84.66365377029766,84.72365377029766,83.73,18.676816028604613
2021-02-24,14:00:00,34.93,39.13,36.38,36.5,84.71158343528963,84.83158343528962,82.53,18.976620653582287
2021-02-24,14:10:00,36.28,36.66,36.88,37.0,85.2651392342109,85.3851392342109,83.61,19.125386761696955
2021-02-24,14:20:00,34.65,40.13,35.5,36.0,83.88756157158664,84.38756157158664,82.39,19.132115476629544
2021-02-24,14:30:00,34.05,41.1,34.94,35.5,83.27260997960084,83.83260997960085,81.86,18.979472165557926
2021-02-24,14:40:00,34.88,38.18,35.25,35.5,83.42404544296625,83.67404544296625,82.27,18.5390151193507
2021-02-24,14:50:00,34.83,38.56,35.69,36.0,83.90506531198047,84.21506531198047,82.3,18.65295919994574
2021-02-24,15:00:00,34.99,38.72,35.25,36.0,83.54001615116564,84.29001615116564,82.52,18.861155975460143
2021-02-24,15:10:00,34.73,39.48,35.56,36.0,83.87894432767436,84.31894432767436,82.35,18.941512021317678
2021-02-24,15:20:00,34.99,38.7,35.19,35.5,83.47703788461118,83.78703788461118,82.52,18.852883012808817
2021-02-24,15:30:00,34.29,40.09,35.19,36.0,83.45628684723965,84.26628684723966,81.95,18.795241242332395
2021-02-24,15:40:00,34.41,39.94,34.81,35.5,83.09318244218593,83.78318244218593,82.07,18.8421734505165
2021-02-24,15:50:00,33.94,41.44,34.63,35.5,82.97472248491131,83.8447224849113,81.79,19.01311801364252
2021-02-24,16:00:00,33.92,40.93,34.31,35.0,82.5768735549506,83.26687355495059,81.67,18.796870985973865
2021-02-24,16:10:00,33.56,42.96,34.13,35.0,82.5600778236012,83.43007782360121,81.61,19.250216176670033
2021-02-24,16:20:00,33.36,43.56,33.75,34.5,82.1954826462143,82.9454826462143,81.48,19.29300735059528
2021-02-24,16:30:00,32.88,46.28,33.31,34.0,81.95027281631997,82.64027281631996,81.38,19.834091156444373
2021-02-24,16:40:00,32.55,47.71,32.88,34.0,81.58909171895642,82.70909171895642,81.21,20.025254774878942
2021-02-24,16:50:00,32.14,48.07,32.5,33.5,81.11820995808111,82.11820995808111,80.75,19.772805439114183
2021-02-24,17:00:00,34.35,43.41,34.0,36.5,82.74638821614566,85.24638821614566,82.68,20.128856155960168
2021-02-24,17:10:00,34.31,43.72,35.63,38.0,84.40485167936333,86.77485167936334,82.69,20.207921331564823
2021-02-24,17:20:00,34.05,44.44,35.19,38.0,83.97558200042633,86.78558200042633,82.5,20.23772777896201
2021-02-24,17:30:00,31.46,50.78,33.38,36.0,82.09282177312242,84.71282177312241,80.34,20.03561603645117
2021-02-24,17:40:00,30.34,54.15,30.75,32.5,79.46470494710755,81.21470494710755,79.39,20.040847075298753
2021-02-24,17:50:00,29.64,56.27,29.5,31.0,78.20411743348645,79.70411743348645,78.78,20.011437315240126
